Time,Open,High,Low,Close
2015.07.28 03:00,123.27,123.29,123.109,123.109
2015.07.28 04:00,123.107,123.219,123.069,123.106
2015.07.28 05:00,123.105,123.486,123.089,123.453
2015.07.28 06:00,123.454,123.527,123.404,123.5
2015.07.28 07:00,123.499,123.595,123.477,123.506
2015.07.28 08:00,123.505,123.589,123.478,123.574
2015.07.28 09:00,123.573,123.586,123.458,123.552
2015.07.28 10:00,123.553,123.696,123.553,123.643
2015.07.28 11:00,123.645,123.725,123.535,123.709
2015.07.28 12:00,123.711,123.734,123.648,123.708
2015.07.28 13:00,123.709,123.786,123.695,123.769
2015.07.28 14:00,123.768,123.772,123.708,123.751
2015.07.28 15:00,123.755,123.786,123.719,123.736
2015.07.28 16:00,123.737,123.74,123.607,123.682
2015.07.28 17:00,123.684,123.684,123.509,123.602
2015.07.28 18:00,123.601,123.605,123.505,123.512
2015.07.28 19:00,123.513,123.61,123.5,123.585
2015.07.28 20:00,123.586,123.613,123.536,123.559
2015.07.28 21:00,123.561,123.62,123.552,123.62
2015.07.28 22:00,123.621,123.628,123.545,123.551
2015.07.28 23:00,123.55,123.576,123.535,123.548
2015.07.29 00:00,123.553,123.606,123.536,123.588
2015.07.29 01:00,123.592,123.598,123.564,123.594
2015.07.29 02:00,123.592,123.629,123.554,123.568
2015.07.29 03:00,123.567,123.613,123.516,123.526
2015.07.29 04:00,123.527,123.541,123.367,123.379
2015.07.29 05:00,123.378,123.425,123.338,123.359
2015.07.29 06:00,123.358,123.438,123.324,123.408
2015.07.29 07:00,123.407,123.492,123.405,123.454
2015.07.29 08:00,123.456,123.463,123.399,123.423
2015.07.29 09:00,123.424,123.662,123.423,123.625
2015.07.29 10:00,123.628,123.73,123.574,123.662
2015.07.29 11:00,123.663,123.701,123.576,123.61
2015.07.29 12:00,123.612,123.623,123.561,123.585
2015.07.29 13:00,123.582,123.632,123.533,123.616
2015.07.29 14:00,123.617,123.711,123.612,123.701
2015.07.29 15:00,123.7,123.753,123.592,123.645
2015.07.29 16:00,123.646,123.726,123.561,123.667
2015.07.29 17:00,123.661,123.821,123.621,123.782
2015.07.29 18:00,123.783,123.903,123.781,123.864
2015.07.29 19:00,123.861,123.928,123.791,123.8
2015.07.29 20:00,123.801,123.836,123.706,123.727
2015.07.29 21:00,123.731,123.994,123.536,123.844
2015.07.29 22:00,123.843,124.017,123.843,123.957
2015.07.29 23:00,123.958,123.99,123.892,123.934
2015.07.30 00:00,123.927,123.986,123.921,123.978
2015.07.30 01:00,123.976,123.976,123.907,123.913
2015.07.30 02:00,123.914,123.949,123.87,123.942
2015.07.30 03:00,123.941,124.097,123.941,124.045
2015.07.30 04:00,124.044,124.18,124.034,124.179
2015.07.30 05:00,124.177,124.183,124.106,124.118
2015.07.30 06:00,124.117,124.164,124.084,124.142
2015.07.30 07:00,124.153,124.165,124.083,124.092
2015.07.30 08:00,124.093,124.116,124.043,124.108
2015.07.30 09:00,124.109,124.24,124.099,124.147
2015.07.30 10:00,124.148,124.244,124.135,124.145
2015.07.30 11:00,124.146,124.202,124.116,124.183
2015.07.30 12:00,124.182,124.283,124.141,124.27
2015.07.30 13:00,124.271,124.36,124.247,124.331
2015.07.30 14:00,124.329,124.374,124.319,124.364
2015.07.30 15:00,124.373,124.535,124.224,124.34
2015.07.30 16:00,124.341,124.576,124.294,124.316
2015.07.30 17:00,124.317,124.484,124.269,124.324
2015.07.30 18:00,124.326,124.431,124.293,124.378
2015.07.30 19:00,124.377,124.417,124.331,124.335
2015.07.30 20:00,124.336,124.381,124.235,124.259
2015.07.30 21:00,124.26,124.325,124.227,124.23
2015.07.30 22:00,124.233,124.24,124.083,124.103
2015.07.30 23:00,124.104,124.157,124.094,124.137
2015.07.31 00:00,124.134,124.206,124.133,124.197
2015.07.31 01:00,124.198,124.269,124.109,124.181
2015.07.31 02:00,124.18,124.18,123.993,124.071
2015.07.31 03:00,124.072,124.082,123.922,124.031
2015.07.31 04:00,124.032,124.064,123.98,124.039
2015.07.31 05:00,124.04,124.058,123.95,123.989
2015.07.31 06:00,123.988,123.999,123.908,123.916
2015.07.31 07:00,123.915,123.971,123.9,123.966
2015.07.31 08:00,123.967,124.051,123.942,124.047
2015.07.31 09:00,124.048,124.192,124.024,124.186
2015.07.31 10:00,124.187,124.292,124.164,124.208
2015.07.31 11:00,124.207,124.271,124.194,124.223
2015.07.31 12:00,124.225,124.297,124.199,124.229
2015.07.31 13:00,124.23,124.273,124.195,124.246
2015.07.31 14:00,124.245,124.366,124.238,124.338
2015.07.31 15:00,124.337,124.369,123.711,123.814
2015.07.31 16:00,123.815,123.819,123.512,123.589
2015.07.31 17:00,123.588,123.9,123.553,123.885
2015.07.31 18:00,123.884,123.953,123.854,123.934
2015.07.31 19:00,123.933,124.004,123.844,123.969
2015.07.31 20:00,123.968,123.969,123.819,123.825
2015.07.31 21:00,123.824,124.026,123.822,123.997
2015.07.31 22:00,123.999,123.999,123.856,123.925
2015.07.31 23:00,123.924,123.958,123.85,123.881
2015.08.03 00:00,123.886,123.928,123.874,123.915
2015.08.03 01:00,123.916,123.988,123.898,123.937
2015.08.03 02:00,123.938,124.06,123.915,124.035
2015.08.03 03:00,124.037,124.111,123.996,124.022
2015.08.03 04:00,124.018,124.021,123.921,123.964
2015.08.03 05:00,123.965,124.032,123.953,124.003
2015.08.03 06:00,124.002,124.023,123.947,123.978
2015.08.03 07:00,123.977,124.039,123.97,124.017
2015.08.03 08:00,124.016,124.07,124.004,124.054
2015.08.03 09:00,124.055,124.08,123.974,124.013
2015.08.03 10:00,124.014,124.186,124.014,124.174
2015.08.03 11:00,124.171,124.195,124.112,124.161
2015.08.03 12:00,124.16,124.196,124.09,124.143
2015.08.03 13:00,124.144,124.226,124.144,124.206
2015.08.03 14:00,124.207,124.266,124.175,124.261
2015.08.03 15:00,124.262,124.264,124.16,124.192
2015.08.03 16:00,124.195,124.225,123.989,124.026
2015.08.03 17:00,124.024,124.055,123.908,123.937
2015.08.03 18:00,123.938,124.032,123.925,123.972
2015.08.03 19:00,123.973,123.975,123.855,123.86
2015.08.03 20:00,123.861,123.925,123.85,123.913
2015.08.03 21:00,123.911,123.954,123.874,123.95
2015.08.03 22:00,123.949,124.002,123.932,123.963
2015.08.03 23:00,123.967,124.021,123.959,124.018
2015.08.04 00:00,124.022,124.025,123.98,123.988
2015.08.04 01:00,123.987,123.998,123.945,123.976
2015.08.04 02:00,123.977,123.981,123.919,123.943
2015.08.04 03:00,123.941,124.081,123.907,124.023
2015.08.04 04:00,124.02,124.088,123.995,124.087
2015.08.04 05:00,124.086,124.095,124.018,124.078
2015.08.04 06:00,124.077,124.103,124.057,124.06
2015.08.04 07:00,124.061,124.071,123.936,123.989
2015.08.04 08:00,123.99,124.035,123.879,123.929
2015.08.04 09:00,123.93,124.019,123.878,124.002
2015.08.04 10:00,123.99,124.06,123.794,123.849
2015.08.04 11:00,123.848,124.049,123.831,123.961
2015.08.04 12:00,123.96,124.035,123.958,123.961
2015.08.04 13:00,123.96,123.988,123.924,123.93
2015.08.04 14:00,123.929,123.954,123.894,123.95
2015.08.04 15:00,123.949,124.019,123.911,123.971
2015.08.04 16:00,123.972,124.082,123.96,124.047
2015.08.04 17:00,124.048,124.067,123.914,123.919
2015.08.04 18:00,123.918,124.016,123.873,123.996
2015.08.04 19:00,123.997,124.046,123.957,123.962
2015.08.04 20:00,123.963,124.179,123.924,124.14
2015.08.04 21:00,124.142,124.326,124.141,124.326
2015.08.04 22:00,124.328,124.398,124.267,124.288
2015.08.04 23:00,124.285,124.365,124.256,124.359
2015.08.05 00:00,124.371,124.394,124.303,124.359
2015.08.05 01:00,124.358,124.393,124.326,124.335
2015.08.05 02:00,124.334,124.363,124.262,124.284
2015.08.05 03:00,124.285,124.356,124.27,124.311
2015.08.05 04:00,124.31,124.44,124.295,124.403
2015.08.05 05:00,124.401,124.471,124.39,124.395
2015.08.05 06:00,124.396,124.445,124.377,124.425
2015.08.05 07:00,124.424,124.447,124.338,124.379
2015.08.05 08:00,124.38,124.395,124.31,124.316
2015.08.05 09:00,124.317,124.425,124.316,124.368
2015.08.05 10:00,124.369,124.411,124.342,124.398
2015.08.05 11:00,124.397,124.412,124.334,124.382
2015.08.05 12:00,124.381,124.427,124.348,124.423
2015.08.05 13:00,124.424,124.444,124.393,124.393
2015.08.05 14:00,124.394,124.422,124.229,124.265
2015.08.05 15:00,124.263,124.272,124.014,124.271
2015.08.05 16:00,124.27,124.655,124.257,124.602
2015.08.05 17:00,124.604,125.005,124.604,125.002
2015.08.05 18:00,125,125.001,124.829,124.831
2015.08.05 19:00,124.834,124.893,124.797,124.882
2015.08.05 20:00,124.88,124.895,124.728,124.755
2015.08.05 21:00,124.754,124.881,124.72,124.879
2015.08.05 22:00,124.877,124.895,124.809,124.859
2015.08.05 23:00,124.86,124.888,124.831,124.883
2015.08.06 00:00,124.855,124.882,124.82,124.868
2015.08.06 01:00,124.87,124.875,124.799,124.805
2015.08.06 02:00,124.806,124.808,124.727,124.774
2015.08.06 03:00,124.773,124.842,124.747,124.808
2015.08.06 04:00,124.806,124.858,124.74,124.77
2015.08.06 05:00,124.769,124.806,124.701,124.737
2015.08.06 06:00,124.736,124.746,124.691,124.721
2015.08.06 07:00,124.72,124.789,124.708,124.788
2015.08.06 08:00,124.787,124.788,124.719,124.726
2015.08.06 09:00,124.732,124.815,124.705,124.815
2015.08.06 10:00,124.814,124.909,124.805,124.869
2015.08.06 11:00,124.87,124.907,124.828,124.858
2015.08.06 12:00,124.857,124.862,124.759,124.818
2015.08.06 13:00,124.819,124.873,124.791,124.825
2015.08.06 14:00,124.826,124.891,124.776,124.861
2015.08.06 15:00,124.855,124.957,124.825,124.913
2015.08.06 16:00,124.912,124.922,124.712,124.73
2015.08.06 17:00,124.729,124.808,124.706,124.706
2015.08.06 18:00,124.708,124.722,124.561,124.595
2015.08.06 19:00,124.594,124.619,124.534,124.593
2015.08.06 20:00,124.592,124.767,124.583,124.725
2015.08.06 21:00,124.727,124.771,124.673,124.7
2015.08.06 22:00,124.698,124.71,124.649,124.701
2015.08.06 23:00,124.702,124.734,124.699,124.724
2015.08.07 00:00,124.719,124.726,124.698,124.707
2015.08.07 01:00,124.706,124.71,124.69,124.703
2015.08.07 02:00,124.705,124.747,124.66,124.746
2015.08.07 03:00,124.747,124.755,124.665,124.719
2015.08.07 04:00,124.722,124.785,124.71,124.774
2015.08.07 05:00,124.775,124.8,124.747,124.784
2015.08.07 06:00,124.783,124.833,124.753,124.79
2015.08.07 07:00,124.791,124.818,124.763,124.787
2015.08.07 08:00,124.789,124.808,124.774,124.795
2015.08.07 09:00,124.797,124.849,124.765,124.776
2015.08.07 10:00,124.778,124.806,124.704,124.784
2015.08.07 11:00,124.783,124.811,124.747,124.769
2015.08.07 12:00,124.77,124.77,124.707,124.723
2015.08.07 13:00,124.722,124.746,124.693,124.733
2015.08.07 14:00,124.732,124.732,124.631,124.68
2015.08.07 15:00,124.681,125.066,124.323,125.021
2015.08.07 16:00,125.022,125.026,124.697,124.79
2015.08.07 17:00,124.789,124.789,124.208,124.302
2015.08.07 18:00,124.301,124.366,124.097,124.28
2015.08.07 19:00,124.279,124.279,124.179,124.249
2015.08.07 20:00,124.25,124.27,124.116,124.175
2015.08.07 21:00,124.174,124.187,124.114,124.138
2015.08.07 22:00,124.137,124.217,124.127,124.216
2015.08.07 23:00,124.217,124.242,124.188,124.213
2015.08.10 00:00,124.16,124.219,124.154,124.219
2015.08.10 01:00,124.217,124.311,124.213,124.277
2015.08.10 02:00,124.276,124.33,124.266,124.328
2015.08.10 03:00,124.329,124.407,124.313,124.384
2015.08.10 04:00,124.385,124.404,124.274,124.303
2015.08.10 05:00,124.302,124.357,124.299,124.333
2015.08.10 06:00,124.334,124.39,124.331,124.373
2015.08.10 07:00,124.372,124.395,124.347,124.379
2015.08.10 08:00,124.384,124.406,124.363,124.385
2015.08.10 09:00,124.383,124.497,124.376,124.46
2015.08.10 10:00,124.461,124.516,124.414,124.505
2015.08.10 11:00,124.506,124.707,124.436,124.674
2015.08.10 12:00,124.673,124.736,124.643,124.726
2015.08.10 13:00,124.725,124.776,124.678,124.735
2015.08.10 14:00,124.734,124.768,124.586,124.633
2015.08.10 15:00,124.632,124.726,124.623,124.667
2015.08.10 16:00,124.666,124.716,124.597,124.615
2015.08.10 17:00,124.616,124.697,124.507,124.509
2015.08.10 18:00,124.51,124.58,124.487,124.541
2015.08.10 19:00,124.543,124.614,124.502,124.56
2015.08.10 20:00,124.561,124.593,124.443,124.57
2015.08.10 21:00,124.571,124.621,124.551,124.614
2015.08.10 22:00,124.613,124.623,124.548,124.58
2015.08.10 23:00,124.582,124.62,124.544,124.617
2015.08.11 00:00,124.567,124.612,124.564,124.575
2015.08.11 01:00,124.571,124.585,124.532,124.537
2015.08.11 02:00,124.538,124.635,124.515,124.626
2015.08.11 03:00,124.624,124.648,124.58,124.598
2015.08.11 04:00,124.6,124.881,124.598,124.856
2015.08.11 05:00,124.857,124.882,124.664,124.721
2015.08.11 06:00,124.72,124.749,124.618,124.701
2015.08.11 07:00,124.702,124.721,124.594,124.719
2015.08.11 08:00,124.72,124.834,124.688,124.779
2015.08.11 09:00,124.778,124.928,124.73,124.92
2015.08.11 10:00,124.919,125.066,124.709,124.834
2015.08.11 11:00,124.832,124.907,124.757,124.796
2015.08.11 12:00,124.797,124.917,124.75,124.811
2015.08.11 13:00,124.81,124.971,124.757,124.941
2015.08.11 14:00,124.94,124.971,124.836,124.881
2015.08.11 15:00,124.88,124.961,124.768,124.862
2015.08.11 16:00,124.863,124.897,124.715,124.789
2015.08.11 17:00,124.788,124.934,124.784,124.838
2015.08.11 18:00,124.836,124.929,124.82,124.899
2015.08.11 19:00,124.9,125.2,124.888,125.124
2015.08.11 20:00,125.123,125.163,125.008,125.117
2015.08.11 21:00,125.115,125.161,125.099,125.157
2015.08.11 22:00,125.156,125.157,125.033,125.074
2015.08.11 23:00,125.073,125.193,125.047,125.109
2015.08.12 00:00,125.141,125.15,125.088,125.108
2015.08.12 01:00,125.107,125.118,125.066,125.073
2015.08.12 02:00,125.072,125.138,125.03,125.089
2015.08.12 03:00,125.088,125.117,125.036,125.094
2015.08.12 04:00,125.093,125.24,125.073,125.185
2015.08.12 05:00,125.184,125.235,125.171,125.197
2015.08.12 06:00,125.196,125.25,125.164,125.229
2015.08.12 07:00,125.228,125.275,125.176,125.186
2015.08.12 08:00,125.187,125.218,124.887,124.887
2015.08.12 09:00,124.888,124.944,124.786,124.845
2015.08.12 10:00,124.844,124.844,124.307,124.476
2015.08.12 11:00,124.475,124.656,124.335,124.638
2015.08.12 12:00,124.639,124.686,124.444,124.479
2015.08.12 13:00,124.48,124.49,124.337,124.352
2015.08.12 14:00,124.353,124.363,124.115,124.164
2015.08.12 15:00,124.165,124.218,123.917,124.146
2015.08.12 16:00,124.145,124.261,123.988,124.001
2015.08.12 17:00,124,124.075,123.832,123.843
2015.08.12 18:00,123.842,123.927,123.815,123.863
2015.08.12 19:00,123.864,123.984,123.781,123.951
2015.08.12 20:00,123.953,124.161,123.917,124.132
2015.08.12 21:00,124.136,124.25,124.096,124.155
2015.08.12 22:00,124.153,124.238,124.129,124.133
2015.08.12 23:00,124.128,124.231,124.113,124.218
2015.08.13 00:00,124.224,124.25,124.161,124.185
2015.08.13 01:00,124.186,124.199,124.137,124.179
2015.08.13 02:00,124.188,124.3,124.166,124.291
2015.08.13 03:00,124.289,124.318,124.262,124.308
2015.08.13 04:00,124.309,124.387,124.063,124.379
2015.08.13 05:00,124.377,124.434,124.265,124.404
2015.08.13 06:00,124.405,124.451,124.345,124.364
2015.08.13 07:00,124.363,124.469,124.356,124.469
2015.08.13 08:00,124.468,124.479,124.377,124.415
2015.08.13 09:00,124.414,124.535,124.39,124.481
2015.08.13 10:00,124.482,124.58,124.479,124.578
2015.08.13 11:00,124.577,124.585,124.498,124.563
2015.08.13 12:00,124.564,124.58,124.466,124.466
2015.08.13 13:00,124.467,124.558,124.467,124.517
2015.08.13 14:00,124.518,124.531,124.398,124.408
2015.08.13 15:00,124.409,124.621,124.393,124.472
2015.08.13 16:00,124.471,124.561,124.295,124.366
2015.08.13 17:00,124.365,124.457,124.308,124.418
2015.08.13 18:00,124.417,124.482,124.248,124.312
2015.08.13 19:00,124.313,124.429,124.31,124.404
2015.08.13 20:00,124.405,124.474,124.355,124.401
2015.08.13 21:00,124.402,124.446,124.36,124.422
2015.08.13 22:00,124.421,124.479,124.368,124.391
2015.08.13 23:00,124.393,124.449,124.342,124.435
2015.08.14 00:00,124.434,124.434,124.376,124.4
2015.08.14 01:00,124.399,124.439,124.397,124.409
2015.08.14 02:00,124.41,124.433,124.36,124.385
2015.08.14 03:00,124.386,124.429,124.365,124.39
2015.08.14 04:00,124.389,124.526,124.375,124.445
2015.08.14 05:00,124.446,124.486,124.406,124.47
2015.08.14 06:00,124.469,124.492,124.391,124.415
2015.08.14 07:00,124.416,124.431,124.378,124.387
2015.08.14 08:00,124.386,124.418,124.359,124.387
2015.08.14 09:00,124.386,124.418,124.289,124.306
2015.08.14 10:00,124.305,124.382,124.201,124.337
2015.08.14 11:00,124.336,124.38,124.265,124.278
2015.08.14 12:00,124.277,124.324,124.206,124.225
2015.08.14 13:00,124.226,124.268,124.097,124.111
2015.08.14 14:00,124.11,124.127,124.048,124.118
2015.08.14 15:00,124.117,124.273,124.106,124.253
2015.08.14 16:00,124.254,124.378,124.235,124.319
2015.08.14 17:00,124.321,124.335,124.14,124.293
2015.08.14 18:00,124.292,124.302,124.206,124.27
2015.08.14 19:00,124.269,124.294,124.18,124.192
2015.08.14 20:00,124.191,124.255,124.188,124.245
2015.08.14 21:00,124.246,124.273,124.219,124.256
2015.08.14 22:00,124.257,124.297,124.238,124.279
2015.08.14 23:00,124.28,124.318,124.271,124.316
2015.08.17 00:00,124.303,124.339,124.229,124.254
2015.08.17 01:00,124.257,124.325,124.247,124.315
2015.08.17 02:00,124.316,124.359,124.283,124.358
2015.08.17 03:00,124.357,124.443,124.344,124.385
2015.08.17 04:00,124.384,124.395,124.326,124.393
2015.08.17 05:00,124.392,124.419,124.362,124.395
2015.08.17 06:00,124.394,124.414,124.359,124.38
2015.08.17 07:00,124.381,124.407,124.357,124.369
2015.08.17 08:00,124.368,124.406,124.348,124.399
2015.08.17 09:00,124.398,124.42,124.362,124.397
2015.08.17 10:00,124.396,124.567,124.39,124.494
2015.08.17 11:00,124.493,124.512,124.422,124.469
2015.08.17 12:00,124.468,124.536,124.456,124.529
2015.08.17 13:00,124.528,124.547,124.481,124.54
2015.08.17 14:00,124.538,124.568,124.504,124.536
2015.08.17 15:00,124.535,124.545,124.264,124.314
2015.08.17 16:00,124.312,124.342,124.214,124.311
2015.08.17 17:00,124.31,124.425,124.296,124.356
2015.08.17 18:00,124.358,124.406,124.311,124.326
2015.08.17 19:00,124.327,124.362,124.313,124.352
2015.08.17 20:00,124.353,124.383,124.322,124.357
2015.08.17 21:00,124.358,124.453,124.357,124.414
2015.08.17 22:00,124.413,124.46,124.353,124.388
2015.08.17 23:00,124.384,124.437,124.378,124.387
2015.08.18 00:00,124.384,124.422,124.372,124.409
2015.08.18 01:00,124.408,124.417,124.383,124.4
2015.08.18 02:00,124.401,124.454,124.399,124.437
2015.08.18 03:00,124.436,124.466,124.417,124.451
2015.08.18 04:00,124.45,124.456,124.368,124.422
2015.08.18 05:00,124.421,124.493,124.402,124.42
2015.08.18 06:00,124.419,124.455,124.412,124.444
2015.08.18 07:00,124.443,124.507,124.434,124.5
2015.08.18 08:00,124.501,124.505,124.443,124.444
2015.08.18 09:00,124.443,124.463,124.34,124.358
2015.08.18 10:00,124.359,124.383,124.236,124.24
2015.08.18 11:00,124.239,124.338,124.174,124.3
2015.08.18 12:00,124.302,124.353,124.247,124.272
2015.08.18 13:00,124.273,124.323,124.215,124.272
2015.08.18 14:00,124.273,124.297,124.236,124.276
2015.08.18 15:00,124.275,124.407,124.219,124.395
2015.08.18 16:00,124.394,124.462,124.348,124.368
2015.08.18 17:00,124.367,124.428,124.321,124.421
2015.08.18 18:00,124.42,124.436,124.355,124.393
2015.08.18 19:00,124.392,124.405,124.355,124.368
2015.08.18 20:00,124.369,124.405,124.341,124.372
2015.08.18 21:00,124.373,124.403,124.349,124.39
2015.08.18 22:00,124.391,124.4,124.359,124.364
2015.08.18 23:00,124.363,124.408,124.354,124.406
2015.08.19 00:00,124.395,124.4,124.349,124.372
2015.08.19 01:00,124.373,124.389,124.359,124.38
2015.08.19 02:00,124.379,124.392,124.36,124.383
2015.08.19 03:00,124.382,124.421,124.31,124.34
2015.08.19 04:00,124.339,124.366,124.248,124.32
2015.08.19 05:00,124.319,124.349,124.286,124.306
2015.08.19 06:00,124.31,124.321,124.225,124.225
2015.08.19 07:00,124.226,124.336,124.212,124.334
2015.08.19 08:00,124.333,124.37,124.297,124.299
2015.08.19 09:00,124.3,124.307,124.241,124.251
2015.08.19 10:00,124.252,124.284,124.209,124.251
2015.08.19 11:00,124.248,124.266,124.199,124.235
2015.08.19 12:00,124.234,124.358,124.215,124.284
2015.08.19 13:00,124.285,124.365,124.284,124.349
2015.08.19 14:00,124.348,124.365,124.318,124.349
2015.08.19 15:00,124.35,124.431,124.084,124.367
2015.08.19 16:00,124.37,124.463,124.336,124.336
2015.08.19 17:00,124.337,124.388,124.203,124.273
2015.08.19 18:00,124.274,124.282,124.052,124.1
2015.08.19 19:00,124.099,124.107,124.028,124.06
2015.08.19 20:00,124.059,124.236,123.818,123.819
2015.08.19 21:00,123.818,123.981,123.721,123.737
2015.08.19 22:00,123.738,123.835,123.683,123.783
2015.08.19 23:00,123.784,123.902,123.756,123.82
2015.08.20 00:00,123.824,123.909,123.786,123.888
2015.08.20 01:00,123.89,123.929,123.841,123.924
2015.08.20 02:00,123.923,123.925,123.867,123.925
2015.08.20 03:00,123.924,123.93,123.81,123.848
2015.08.20 04:00,123.847,123.982,123.831,123.927
2015.08.20 05:00,123.926,123.965,123.877,123.907
2015.08.20 06:00,123.913,123.981,123.885,123.935
2015.08.20 07:00,123.936,123.954,123.908,123.942
2015.08.20 08:00,123.938,124.058,123.929,123.977
2015.08.20 09:00,123.976,124.054,123.959,123.994
2015.08.20 10:00,123.992,124.151,123.99,124.03
2015.08.20 11:00,124.031,124.071,123.861,123.887
2015.08.20 12:00,123.888,123.948,123.79,123.913
2015.08.20 13:00,123.912,124.12,123.912,123.974
2015.08.20 14:00,123.973,124.011,123.931,123.964
2015.08.20 15:00,123.963,123.968,123.808,123.927
2015.08.20 16:00,123.926,123.937,123.783,123.812
2015.08.20 17:00,123.811,123.936,123.564,123.61
2015.08.20 18:00,123.611,123.62,123.468,123.531
2015.08.20 19:00,123.53,123.593,123.412,123.444
2015.08.20 20:00,123.443,123.555,123.349,123.515
2015.08.20 21:00,123.514,123.529,123.391,123.43
2015.08.20 22:00,123.431,123.538,123.408,123.431
2015.08.20 23:00,123.432,123.447,123.323,123.401
2015.08.21 00:00,123.402,123.415,123.35,123.394
2015.08.21 01:00,123.396,123.464,123.378,123.439
2015.08.21 02:00,123.44,123.472,123.408,123.444
2015.08.21 03:00,123.445,123.491,123.353,123.444
2015.08.21 04:00,123.446,123.456,123.203,123.297
2015.08.21 05:00,123.296,123.311,122.968,123.078
2015.08.21 06:00,123.077,123.079,122.802,123.057
2015.08.21 07:00,123.056,123.07,122.899,122.932
2015.08.21 08:00,122.931,122.996,122.813,122.939
2015.08.21 09:00,122.941,123.037,122.864,122.922
2015.08.21 10:00,122.925,123.03,122.805,122.888
2015.08.21 11:00,122.889,122.994,122.878,122.96
2015.08.21 12:00,122.959,123.106,122.916,123.028
2015.08.21 13:00,123.029,123.038,122.457,122.554
2015.08.21 14:00,122.552,122.735,122.502,122.735
2015.08.21 15:00,122.736,122.757,122.555,122.612
2015.08.21 16:00,122.611,122.628,122.352,122.548
2015.08.21 17:00,122.549,122.691,122.396,122.442
2015.08.21 18:00,122.441,122.442,122.007,122.102
2015.08.21 19:00,122.1,122.206,121.819,121.829
2015.08.21 20:00,121.83,122.267,121.808,122.255
2015.08.21 21:00,122.252,122.361,122.039,122.08
2015.08.21 22:00,122.081,122.218,122.061,122.092
2015.08.21 23:00,122.091,122.197,122.016,122.05
2015.08.24 00:00,121.902,121.986,121.891,121.969
2015.08.24 01:00,121.974,122.023,121.518,121.525
2015.08.24 02:00,121.526,121.939,121.18,121.724
2015.08.24 03:00,121.726,121.925,121.631,121.647
2015.08.24 04:00,121.646,121.669,121.135,121.332
2015.08.24 05:00,121.333,121.347,120.724,120.886
2015.08.24 06:00,120.885,121.126,120.722,121.022
2015.08.24 07:00,121.026,121.257,121.012,121.114
2015.08.24 08:00,121.113,121.153,120.882,121.093
2015.08.24 09:00,121.095,121.271,120.947,120.954
2015.08.24 10:00,120.953,121.187,120.242,120.401
2015.08.24 11:00,120.399,120.702,120.313,120.679
2015.08.24 12:00,120.68,120.709,120.454,120.473
2015.08.24 13:00,120.471,120.479,120.008,120.117
2015.08.24 14:00,120.116,120.194,119.536,119.749
2015.08.24 15:00,119.752,120.095,119.585,119.63
2015.08.24 16:00,119.632,119.636,116.152,117.858
2015.08.24 17:00,117.859,119.016,117.802,118.755
2015.08.24 18:00,118.758,118.782,117.835,118.661
2015.08.24 19:00,118.66,119.323,118.433,119.179
2015.08.24 20:00,119.177,119.457,118.917,118.94
2015.08.24 21:00,118.935,119.167,118.359,118.359
2015.08.24 22:00,118.355,118.988,118.352,118.511
2015.08.24 23:00,118.509,118.688,118.397,118.411
2015.08.25 00:00,118.406,118.7,118.405,118.622
2015.08.25 01:00,118.618,118.618,118.245,118.394
2015.08.25 02:00,118.396,119.073,118.389,118.879
2015.08.25 03:00,118.88,118.995,118.667,118.896
2015.08.25 04:00,118.895,120.084,118.851,119.945
2015.08.25 05:00,119.946,120.102,119.802,119.863
2015.08.25 06:00,119.864,120.056,119.746,119.988
2015.08.25 07:00,119.987,120.016,119.424,119.584
2015.08.25 08:00,119.583,119.632,118.875,118.959
2015.08.25 09:00,118.961,119.332,118.952,119.028
2015.08.25 10:00,119.029,119.838,119.023,119.727
2015.08.25 11:00,119.728,119.902,119.409,119.416
2015.08.25 12:00,119.417,119.769,119.405,119.674
2015.08.25 13:00,119.673,120.39,119.576,120.135
2015.08.25 14:00,120.13,120.216,119.904,120.068
2015.08.25 15:00,120.069,120.091,119.751,119.919
2015.08.25 16:00,119.92,120.002,119.416,119.666
2015.08.25 17:00,119.667,119.957,119.55,119.896
2015.08.25 18:00,119.897,120.008,119.783,119.895
2015.08.25 19:00,119.897,119.973,119.86,119.918
2015.08.25 20:00,119.919,119.937,119.569,119.645
2015.08.25 21:00,119.643,119.879,119.559,119.724
2015.08.25 22:00,119.714,119.752,118.753,118.83
2015.08.25 23:00,118.832,119.073,118.591,118.876
2015.08.26 00:00,118.815,119.465,118.806,118.906
2015.08.26 01:00,118.904,119.118,118.808,118.914
2015.08.26 02:00,118.915,119.023,118.445,118.56
2015.08.26 03:00,118.562,119.229,118.562,119.049
2015.08.26 04:00,119.048,119.243,118.794,119.157
2015.08.26 05:00,119.158,119.203,118.898,119.1
2015.08.26 06:00,119.098,119.449,119.064,119.39
2015.08.26 07:00,119.392,119.646,119.296,119.568
2015.08.26 08:00,119.569,119.824,119.528,119.643
2015.08.26 09:00,119.642,119.788,119.364,119.467
2015.08.26 10:00,119.469,119.541,119.236,119.269
2015.08.26 11:00,119.27,119.624,119.263,119.479
2015.08.26 12:00,119.482,119.559,119.313,119.369
2015.08.26 13:00,119.367,119.604,119.282,119.527
2015.08.26 14:00,119.526,119.642,119.396,119.581
2015.08.26 15:00,119.582,119.91,119.531,119.759
2015.08.26 16:00,119.76,119.865,119.58,119.656
